northing,easting,District,Coordinate,Row 
835154.825,828844.331,SHA TIN,12099,12099
835157.488,828860.444,SHA TIN,12100,12100
835160.818,828866.673,SHA TIN,12101,12101
835167.061,828869.358,SHA TIN,12102,12102
835183.78,828869.393,SHA TIN,12103,12103
835191.142,828871.87,SHA TIN,12104,12104
835213.736,828889.209,SHA TIN,12105,12105
835238.828,828901.378,SHA TIN,12106,12106
835247.268,828908.594,SHA TIN,12107,12107
835254.601,828921.963,SHA TIN,12108,12108
835260.311,828937.336,SHA TIN,12109,12109
835262.329,828950.623,SHA TIN,12110,12110
835262.724,828965.94,SHA TIN,12111,12111
835264.748,828976.974,SHA TIN,12112,12112
835277.56,829009.388,SHA TIN,12113,12113
835282.46,829017.148,SHA TIN,12114,12114
835286.601,829021.377,SHA TIN,12115,12115
835292.305,829024.892,SHA TIN,12116,12116
835302.417,829029.285,SHA TIN,12117,12117
835308.448,829033.986,SHA TIN,12118,12118
835312.743,829039.773,SHA TIN,12119,12119
835316.505,829049.051,SHA TIN,12120,12120
835320.128,829055.138,SHA TIN,12121,12121
835338.853,829074.053,SHA TIN,12122,12122
835341.823,829078.273,SHA TIN,12123,12123
835343.093,829082.237,SHA TIN,12124,12124
835343.238,829086.63,SHA TIN,12125,12125
835342.276,829091.003,SHA TIN,12126,12126
835338.235,829099.865,SHA TIN,12127,12127
835327.92,829113.451,SHA TIN,12128,12128
835306.998,829135.627,SHA TIN,12129,12129
835297.701,829147.698,SHA TIN,12130,12130
835292.253,829156.638,SHA TIN,12131,12131
835279.623,829182.091,SHA TIN,12132,12132
835280.582,829187.576,SHA TIN,12133,12133
835281.516,829189.038,SHA TIN,12134,12134
835291.796,829195.025,SHA TIN,12135,12135
835298.979,829200.876,SHA TIN,12136,12136
835307.363,829210.047,SHA TIN,12137,12137
835313.632,829218.83,SHA TIN,12138,12138
835317.131,829225.395,SHA TIN,12139,12139
835320.732,829235.001,SHA TIN,12140,12140
835322.18,829242.82,SHA TIN,12141,12141
835322.481,829251.408,SHA TIN,12142,12142
835321.547,829255.303,SHA TIN,12143,12143
835319.558,829258.31,SHA TIN,12144,12144
835316.54,829260.273,SHA TIN,12145,12145
835313.226,829260.81,SHA TIN,12146,12146
835307.539,829258.758,SHA TIN,12147,12147
835294.113,829249.569,SHA TIN,12148,12148
835287.324,829247.373,SHA TIN,12149,12149
835281.788,829246.939,SHA TIN,12150,12150
835277.525,829247.79,SHA TIN,12151,12151
835274.112,829249.631,SHA TIN,12152,12152
835270.575,829253.991,SHA TIN,12153,12153
835269.642,829258.278,SHA TIN,12154,12154
835270.517,829263.21,SHA TIN,12155,12155
835278.882,829280.038,SHA TIN,12156,12156
835282.743,829291.083,SHA TIN,12157,12157
835286.125,829308.111,SHA TIN,12158,12158
835286.908,829317.543,SHA TIN,12159,12159
835284.832,829325.692,SHA TIN,12160,12160
835271.685,829357.819,SHA TIN,12161,12161
835268.505,829360.814,SHA TIN,12162,12162
835265.048,829370.988,SHA TIN,12163,12163
835265.641,829374.458,SHA TIN,12164,12164
835261.628,829390.432,SHA TIN,12165,12165
835260.133,829403.541,SHA TIN,12166,12166
835260.704,829417.606,SHA TIN,12167,12167
835264.55,829441.915,SHA TIN,12168,12168
835269.146,829459.848,SHA TIN,12169,12169
835273.392,829470.558,SHA TIN,12170,12170
835278.723,829478.482,SHA TIN,12171,12171
835284.966,829484.671,SHA TIN,12172,12172
835321.959,829511.493,SHA TIN,12173,12173
835325.362,829516.488,SHA TIN,12174,12174
835325.537,829522.909,SHA TIN,12175,12175
835322.361,829528.675,SHA TIN,12176,12176
835289.172,829566.3,SHA TIN,12177,12177
835280.164,829578.685,SHA TIN,12178,12178
835276.985,829586.675,SHA TIN,12179,12179
835274.465,829604.395,SHA TIN,12180,12180
835272.39,829609.521,SHA TIN,12181,12181
835269.426,829614.137,SHA TIN,12182,12182
835263.304,829620.028,SHA TIN,12183,12183
835239.961,829635.835,SHA TIN,12184,12184
835221.854,829650.796,SHA TIN,12185,12185
835216.485,829656.886,SHA TIN,12186,12186
835214.783,829661.746,SHA TIN,12187,12187
835214.766,829667.105,SHA TIN,12188,12188
835216.018,829673.608,SHA TIN,12189,12189
835222.603,829695.841,SHA TIN,12190,12190
835223.155,829704.118,SHA TIN,12191,12191
835221.599,829709.776,SHA TIN,12192,12192
835219.087,829714.08,SHA TIN,12193,12193
835203.856,829730.466,SHA TIN,12194,12194
835199.978,829737.48,SHA TIN,12195,12195
835199.495,829741.973,SHA TIN,12196,12196
835201.481,829758.12,SHA TIN,12197,12197
835201.815,829768.101,SHA TIN,12198,12198
835200.923,829775.695,SHA TIN,12199,12199
835198.708,829782.343,SHA TIN,12200,12200
835196.164,829786.622,SHA TIN,12201,12201
835193.188,829789.728,SHA TIN,12202,12202
835179.025,829796.993,SHA TIN,12203,12203
835168.02,829810.507,SHA TIN,12204,12204
835151.959,829822.572,SHA TIN,12205,12205
835147.272,829827.794,SHA TIN,12206,12206
835140.421,829844.557,SHA TIN,12207,12207
835119.363,829888.346,SHA TIN,12208,12208
835114.003,829896.018,SHA TIN,12209,12209
835103.083,829908.331,SHA TIN,12210,12210
835093.669,829920.768,SHA TIN,12211,12211
835079.565,829947.054,SHA TIN,12212,12212
835073.976,829960.89,SHA TIN,12213,12213
835070.591,829973.113,SHA TIN,12214,12214
835068.768,829985.97,SHA TIN,12215,12215
835067.991,830023.156,SHA TIN,12216,12216
835066.883,830027.318,SHA TIN,12217,12217
835067.158,830037.167,SHA TIN,12218,12218
835069.035,830042.437,SHA TIN,12219,12219
835074.406,830049.666,SHA TIN,12220,12220
835095.669,830064.943,SHA TIN,12221,12221
835110.272,830080.136,SHA TIN,12222,12222
835114.191,830086.68,SHA TIN,12223,12223
835115.503,830094.194,SHA TIN,12224,12224
835114.293,830100.996,SHA TIN,12225,12225
835107.066,830118.128,SHA TIN,12226,12226
835105.409,830129.158,SHA TIN,12227,12227
835109.778,830144.177,SHA TIN,12228,12228
835113.635,830152.325,SHA TIN,12229,12229
835113.503,830159.497,SHA TIN,12230,12230
835111.76,830166.455,SHA TIN,12231,12231
835108.496,830172.843,SHA TIN,12232,12232
835103.473,830178.708,SHA TIN,12233,12233
835080.187,830195.393,SHA TIN,12234,12234
835073.261,830202.106,SHA TIN,12235,12235
835068.325,830210.237,SHA TIN,12236,12236
835067.698,830214.493,SHA TIN,12237,12237
835068.343,830219.016,SHA TIN,12238,12238
835070.434,830223.376,SHA TIN,12239,12239
835073.771,830226.876,SHA TIN,12240,12240
835083.09,830230.455,SHA TIN,12241,12241
835090.426,830231.04,SHA TIN,12242,12242
835107.54,830229.271,SHA TIN,12243,12243
835126.927,830230.51,SHA TIN,12244,12244
835141.887,830232.92,SHA TIN,12245,12245
835148.438,830235.919,SHA TIN,12246,12246
835158.263,830238.587,SHA TIN,12247,12247
835245.447,830275.748,SHA TIN,12248,12248
835284.128,830289.922,SHA TIN,12249,12249
835291.856,830293.581,SHA TIN,12250,12250
835324.17,830301.958,SHA TIN,12251,12251
835337.641,830306.814,SHA TIN,12252,12252
835343.358,830310.838,SHA TIN,12253,12253
835348.294,830315.846,SHA TIN,12254,12254
835361.657,830321.922,SHA TIN,12255,12255
835369.609,830324.032,SHA TIN,12256,12256
835375.386,830327.934,SHA TIN,12257,12257
835380.951,830329.338,SHA TIN,12258,12258
835422.645,830348.232,SHA TIN,12259,12259
835439.631,830362.111,SHA TIN,12260,12260
835455.867,830376.86,SHA TIN,12261,12261
835471.308,830392.439,SHA TIN,12262,12262
835477.302,830400.835,SHA TIN,12263,12263
835911.141,830390.734,SHA TIN,12264,12264
835912.616,830710.037,SHA TIN,12265,12265
837117.593,830699.881,SHA TIN,12266,12266
837129.596,831000.935,SHA TIN,12267,12267
838512.57,831029.687,SHA TIN,12268,12268
838566.851,831365.677,SHA TIN,12269,12269
838611.218,831355.151,SHA TIN,12270,12270
838661.89,831370.571,SHA TIN,12271,12271
838673.875,831429.823,SHA TIN,12272,12272
838654.301,831467.341,SHA TIN,12273,12273
838677.275,831519.929,SHA TIN,12274,12274
838692.125,831575.674,SHA TIN,12275,12275
838702.193,831627.914,SHA TIN,12276,12276
838703.515,831665.709,SHA TIN,12277,12277
838726.263,831668.672,SHA TIN,12278,12278
838737.903,831671.211,SHA TIN,12279,12279
838752.082,831677.454,SHA TIN,12280,12280
838757.796,831681.687,SHA TIN,12281,12281
838759.277,831692.903,SHA TIN,12282,12282
838888.687,831781.459,SHA TIN,12283,12283
838907.782,831742.89,SHA TIN,12284,12284
838877.66,831723.96,SHA TIN,12285,12285
838884.305,831647.527,SHA TIN,12286,12286
838904.802,831556.716,SHA TIN,12287,12287
838875.616,831505.18,SHA TIN,12288,12288
838894.73,831497.464,SHA TIN,12289,12289
838920.561,831533.574,SHA TIN,12290,12290
838942.559,831553.206,SHA TIN,12291,12291
838960.725,831560.917,SHA TIN,12292,12292
838974.585,831560.214,SHA TIN,12293,12293
839006.115,831535.317,SHA TIN,12294,12294
839013.755,831523.045,SHA TIN,12295,12295
839011.351,831499.204,SHA TIN,12296,12296
838995.076,831458.184,SHA TIN,12297,12297
839012.277,831448.716,SHA TIN,12298,12298
839028.548,831483.074,SHA TIN,12299,12299
839058.652,831471.851,SHA TIN,12300,12300
839000.43,831617.711,SHA TIN,12301,12301
839001.401,831643.305,SHA TIN,12302,12302
838987.552,831662.941,SHA TIN,12303,12303
838999.527,831705.714,SHA TIN,12304,12304
839025.333,831700.802,SHA TIN,12305,12305
839110.484,831824.908,SHA TIN,12306,12306
839135.51,831859.061,SHA TIN,12307,12307
839168.109,831854.891,SHA TIN,12308,12308
839178.805,831782.126,SHA TIN,12309,12309
839185.037,831760.328,SHA TIN,12310,12310
839200.099,831757.482,SHA TIN,12311,12311
839281.89,831796.734,SHA TIN,12312,12312
839330.803,831788.607,SHA TIN,12313,12313
839334.148,831797.183,SHA TIN,12314,12314
839358.069,831835.046,SHA TIN,12315,12315
839424.551,831911.822,SHA TIN,12316,12316
839443.407,831927.985,SHA TIN,12317,12317
840162.813,832442.582,SHA TIN,12318,12318
841454.637,833287.965,SHA TIN,12319,12319
843755.293,833285.479,SHA TIN,12320,12320
843756,832611.001,SHA TIN,12321,12321
843767,832577,SHA TIN,12322,12322
843768,832570,SHA TIN,12323,12323
843767,832563,SHA TIN,12324,12324
843763,832556,SHA TIN,12325,12325
843705,832508,SHA TIN,12326,12326
843743.29,832449.935,SHA TIN,12327,12327
843728.331,832436.314,SHA TIN,12328,12328
843599.947,832298.488,SHA TIN,12329,12329
843593.268,832289.354,SHA TIN,12330,12330
843590.596,832282.225,SHA TIN,12331,12331
843590.373,832274.873,SHA TIN,12332,12332
843591.71,832271.531,SHA TIN,12333,12333
843593.936,832268.857,SHA TIN,12334,12334
843644.609,832258.822,SHA TIN,12335,12335
843652.667,832255.215,SHA TIN,12336,12336
843658.424,832250.406,SHA TIN,12337,12337
843673.171,832214.86,SHA TIN,12338,12338
843638.12,832201.175,SHA TIN,12339,12339
843580.018,832184.84,SHA TIN,12340,12340
843555.792,832180.436,SHA TIN,12341,12341
843541.118,832179.1,SHA TIN,12342,12342
843518.987,832143.133,SHA TIN,12343,12343
843502.358,832111.005,SHA TIN,12344,12344
843496.96,832097.022,SHA TIN,12345,12345
843492.795,832077.488,SHA TIN,12346,12346
843492.052,832067.518,SHA TIN,12347,12347
843492.295,832056.28,SHA TIN,12348,12348
843491.065,832051.448,SHA TIN,12349,12349
843491.091,832046.461,SHA TIN,12350,12350
843492.373,832041.643,SHA TIN,12351,12351
843494.83,832037.303,SHA TIN,12352,12352
843498.3,832033.721,SHA TIN,12353,12353
843502.561,832031.131,SHA TIN,12354,12354
843507.337,832029.699,SHA TIN,12355,12355
843512.32,832029.516,SHA TIN,12356,12356
843517.188,832030.595,SHA TIN,12357,12357
843521.628,832032.866,SHA TIN,12358,12358
843527.459,832039.113,SHA TIN,12359,12359
843548.768,832052.127,SHA TIN,12360,12360
843552.147,832055.799,SHA TIN,12361,12361
843556.273,832058.601,SHA TIN,12362,12362
843560.931,832060.39,SHA TIN,12363,12363
843565.873,832061.068,SHA TIN,12364,12364
843570.841,832060.599,SHA TIN,12365,12365
843575.57,832059.01,SHA TIN,12366,12366
843579.812,832056.383,SHA TIN,12367,12367
843583.341,832052.859,SHA TIN,12368,12368
843585.975,832048.621,SHA TIN,12369,12369
843587.573,832043.888,SHA TIN,12370,12370
843628.818,831987.338,SHA TIN,12371,12371
843656.58,831945.757,SHA TIN,12372,12372
843687.971,831894.628,SHA TIN,12373,12373
843716.673,831843.268,SHA TIN,12374,12374
843724.708,831836.638,SHA TIN,12375,12375
843728.571,831825.24,SHA TIN,12376,12376
843728.215,831815.312,SHA TIN,12377,12377
843724.055,831806.29,SHA TIN,12378,12378
843716.737,831799.571,SHA TIN,12379,12379
843707.392,831796.197,SHA TIN,12380,12380
843700.416,831796.128,SHA TIN,12381,12381
843691.361,831791.964,SHA TIN,12382,12382
843683.822,831785.444,SHA TIN,12383,12383
843678.395,831777.084,SHA TIN,12384,12384
843675.508,831767.545,SHA TIN,12385,12385
843675.39,831757.579,SHA TIN,12386,12386
843678.492,831746.996,SHA TIN,12387,12387
843680.301,831737.177,SHA TIN,12388,12388
843680.182,831727.194,SHA TIN,12389,12389
843678.14,831717.42,SHA TIN,12390,12390
843674.252,831708.224,SHA TIN,12391,12391
843660.552,831686.578,SHA TIN,12392,12392
843657.044,831677.238,SHA TIN,12393,12393
843655.795,831667.339,SHA TIN,12394,12394
843656.872,831657.42,SHA TIN,12395,12395
843660.218,831648.02,SHA TIN,12396,12396
843665.648,831639.651,SHA TIN,12397,12397
843669.74,831635.363,SHA TIN,12398,12398
843689.57,831594.974,SHA TIN,12399,12399
843709.078,831548.945,SHA TIN,12400,12400
843726.028,831501.346,SHA TIN,12401,12401
843733.228,831488.223,SHA TIN,12402,12402
843736.335,831478.726,SHA TIN,12403,12403
843738.283,831463.886,SHA TIN,12404,12404
843737.733,831453.91,SHA TIN,12405,12405
843735.712,831444.126,SHA TIN,12406,12406
843732.91,831436.211,SHA TIN,12407,12407
843633.638,831207.289,SHA TIN,12408,12408
843625.156,831179.319,SHA TIN,12409,12409
843619.799,831154.151,SHA TIN,12410,12410
843617.037,831129.312,SHA TIN,12411,12411
843616.688,831099.329,SHA TIN,12412,12412
843617.581,831085.932,SHA TIN,12413,12413
843617.087,831059.54,SHA TIN,12414,12414
843620.982,831047.247,SHA TIN,12415,12415
843620.97,831045.213,SHA TIN,12416,12416
843615.228,831038.691,SHA TIN,12417,12417
843613.164,831034.027,SHA TIN,12418,12418
843612.743,831022.971,SHA TIN,12419,12419
843618.666,830982.24,SHA TIN,12420,12420
843617.461,830976.502,SHA TIN,12421,12421
843616.462,830962.427,SHA TIN,12422,12422
843630.762,830830.312,SHA TIN,12423,12423
843635.432,830819.048,SHA TIN,12424,12424
843673.748,830703.429,SHA TIN,12425,12425
843689.79,830662.721,SHA TIN,12426,12426
843695.138,830640.188,SHA TIN,12427,12427
843694.388,830625.143,SHA TIN,12428,12428
843690.906,830613.117,SHA TIN,12429,12429
843687.201,830606.531,SHA TIN,12430,12430
843680.705,830598.328,SHA TIN,12431,12431
843659.82,830581.401,SHA TIN,12432,12432
843652.478,830578.39,SHA TIN,12433,12433
843648.547,830574.291,SHA TIN,12434,12434
843644.855,830566.561,SHA TIN,12435,12435
843641.926,830556.435,SHA TIN,12436,12436
843640.395,830542.368,SHA TIN,12437,12437
843653.776,830530.322,SHA TIN,12438,12438
843662.365,830523.96,SHA TIN,12439,12439
843722.447,830464.063,SHA TIN,12440,12440
843758.105,830423.773,SHA TIN,12441,12441
843762.918,830417.375,SHA TIN,12442,12442
843777.285,830402.626,SHA TIN,12443,12443
843783.795,830394.566,SHA TIN,12444,12444
843794.804,830376.665,SHA TIN,12445,12445
843807.638,830360.773,SHA TIN,12446,12446
843813.603,830355.887,SHA TIN,12447,12447
843819.68,830347.064,SHA TIN,12448,12448
843827.84,830338.933,SHA TIN,12449,12449
843847.117,830310.74,SHA TIN,12450,12450
843849.833,830303.026,SHA TIN,12451,12451
843857.365,830292.302,SHA TIN,12452,12452
843862.849,830286.093,SHA TIN,12453,12453
843866.746,830284.122,SHA TIN,12454,12454
843872.762,830278.753,SHA TIN,12455,12455
843885.517,830273.657,SHA TIN,12456,12456
843888.905,830271.532,SHA TIN,12457,12457
843894.058,830265.628,SHA TIN,12458,12458
843911.553,830238.833,SHA TIN,12459,12459
843916.807,830233.865,SHA TIN,12460,12460
843921.849,830225.184,SHA TIN,12461,12461
843925.138,830216.73,SHA TIN,12462,12462
843931.25,830209.954,SHA TIN,12463,12463
843935.921,830201.332,SHA TIN,12464,12464
843936.458,830190.458,SHA TIN,12465,12465
843940.393,830183.241,SHA TIN,12466,12466
843944.432,830177.838,SHA TIN,12467,12467
843945.941,830170.094,SHA TIN,12468,12468
843960.606,830156.289,SHA TIN,12469,12469
843962.923,830152.687,SHA TIN,12470,12470
843965.067,830144.892,SHA TIN,12471,12471
843972.812,830132.505,SHA TIN,12472,12472
843981.104,830123.325,SHA TIN,12473,12473
843980.929,830112.498,SHA TIN,12474,12474
843983.189,830104.22,SHA TIN,12475,12475
843984.924,830102.293,SHA TIN,12476,12476
843986.36,830098.128,SHA TIN,12477,12477
843990.897,830094.633,SHA TIN,12478,12478
843994.786,830083.66,SHA TIN,12479,12479
843999.473,830076.426,SHA TIN,12480,12480
843998.564,830069.923,SHA TIN,12481,12481
844001.525,830059.361,SHA TIN,12482,12482
844006.416,830052.178,SHA TIN,12483,12483
844007.361,830048.013,SHA TIN,12484,12484
844008.658,830046.659,SHA TIN,12485,12485
844005.787,830026.523,SHA TIN,12486,12486
844009.436,829996.758,SHA TIN,12487,12487
844010.344,829976.781,SHA TIN,12488,12488
844007.611,829953.773,SHA TIN,12489,12489
843996.162,829940.109,SHA TIN,12490,12490
843988.406,829926.443,SHA TIN,12491,12491
843983.604,829919.795,SHA TIN,12492,12492
843980.28,829913.147,SHA TIN,12493,12493
843968.661,829867.713,SHA TIN,12494,12494
843968.403,829854.468,SHA TIN,12495,12495
843969.594,829848.876,SHA TIN,12496,12496
843969.665,829842.471,SHA TIN,12497,12497
843972.83,829828.465,SHA TIN,12498,12498
843976.936,829815.55,SHA TIN,12499,12499
843980.742,829807.362,SHA TIN,12500,12500
843981.146,829804.133,SHA TIN,12501,12501
843979.435,829794.479,SHA TIN,12502,12502
843971.115,829783.689,SHA TIN,12503,12503
843969.05,829776.346,SHA TIN,12504,12504
843960.915,829759.753,SHA TIN,12505,12505
843964.885,829750.608,SHA TIN,12506,12506
843969.025,829746.74,SHA TIN,12507,12507
843974.05,829738.652,SHA TIN,12508,12508
843976.843,829735.98,SHA TIN,12509,12509
843982.675,829719.708,SHA TIN,12510,12510
843983.431,829712.16,SHA TIN,12511,12511
843981.568,829702.581,SHA TIN,12512,12512
843982.189,829686.367,SHA TIN,12513,12513
843985.252,829671.851,SHA TIN,12514,12514
843987.258,829669.482,SHA TIN,12515,12515
843979.626,829646.423,SHA TIN,12516,12516
843981.964,829633.248,SHA TIN,12517,12517
844000.225,829604.755,SHA TIN,12518,12518
844023.123,829573.731,SHA TIN,12519,12519
844040.821,829554.933,SHA TIN,12520,12520
844051.648,829548.549,SHA TIN,12521,12521
844063.038,829557.998,SHA TIN,12522,12522
844081.478,829541.599,SHA TIN,12523,12523
844105.485,829526.456,SHA TIN,12524,12524
844115.199,829522.788,SHA TIN,12525,12525
844140.895,829510.27,SHA TIN,12526,12526
844159.013,829497.091,SHA TIN,12527,12527
844166.262,829480.291,SHA TIN,12528,12528
844168.568,829470.078,SHA TIN,12529,12529
844170.873,829437.793,SHA TIN,12530,12530
844170.289,829428.172,SHA TIN,12531,12531
844164.518,829397.528,SHA TIN,12532,12532
844156.243,829374.598,SHA TIN,12533,12533
844135.027,829339.398,SHA TIN,12534,12534
844129.97,829332.855,SHA TIN,12535,12535
844109.297,829314.561,SHA TIN,12536,12536
844153.171,829276.189,SHA TIN,12537,12537
844158.784,829268.576,SHA TIN,12538,12538
844163.695,829257.415,SHA TIN,12539,12539
844168.159,829238.665,SHA TIN,12540,12540
844173.516,829229.29,SHA TIN,12541,12541
844185.57,829214.557,SHA TIN,12542,12542
844197.178,829208.307,SHA TIN,12543,12543
844205.213,829202.95,SHA TIN,12544,12544
844215.928,829191.341,SHA TIN,12545,12545
844224.857,829169.913,SHA TIN,12546,12546
844227.605,829158.419,SHA TIN,12547,12547
844233.785,829141.341,SHA TIN,12548,12548
844239.441,829133.078,SHA TIN,12549,12549
844249.196,829115.356,SHA TIN,12550,12550
844248.991,829113.006,SHA TIN,12551,12551
844234.64,829091.147,SHA TIN,12552,12552
844200.036,829066.515,SHA TIN,12553,12553
844195.25,829059.037,SHA TIN,12554,12554
844191.661,829048.568,SHA TIN,12555,12555
844176.705,829030.92,SHA TIN,12556,12556
844154.271,829014.768,SHA TIN,12557,12557
844147.691,829004.299,SHA TIN,12558,12558
844145.896,828995.623,SHA TIN,12559,12559
844139.016,828976.78,SHA TIN,12560,12560
844130.341,828967.507,SHA TIN,12561,12561
844120.8,828962.446,SHA TIN,12562,12562
844115.743,828953.661,SHA TIN,12563,12563
844109.258,828928.993,SHA TIN,12564,12564
844105.573,828920.668,SHA TIN,12565,12565
844088.621,828893.314,SHA TIN,12566,12566
844080.573,828873.357,SHA TIN,12567,12567
844078.176,828769.393,SHA TIN,12568,12568
844082.682,828740.166,SHA TIN,12569,12569
844093.438,828715.816,SHA TIN,12570,12570
844093.826,828681.383,SHA TIN,12571,12571
844091.921,828651.447,SHA TIN,12572,12572
844082.668,828612.973,SHA TIN,12573,12573
844056.873,828582.402,SHA TIN,12574,12574
844048.255,828549.962,SHA TIN,12575,12575
844034.664,828511.907,SHA TIN,12576,12576
844032.226,828502.726,SHA TIN,12577,12577
844026.272,828470.664,SHA TIN,12578,12578
844025.295,828461.479,SHA TIN,12579,12579
844029.483,828406.219,SHA TIN,12580,12580
844050.548,828346.538,SHA TIN,12581,12581
844051.922,828314.934,SHA TIN,12582,12582
844051.006,828306.689,SHA TIN,12583,12583
844050.118,828262.517,SHA TIN,12584,12584
835477.302,830400.835,TSUEN WAN,12585,12585
835471.308,830392.439,TSUEN WAN,12586,12586
835455.867,830376.86,TSUEN WAN,12587,12587
835439.631,830362.111,TSUEN WAN,12588,12588
835422.645,830348.232,TSUEN WAN,12589,12589
835380.951,830329.338,TSUEN WAN,12590,12590
835375.386,830327.934,TSUEN WAN,12591,12591
835369.609,830324.032,TSUEN WAN,12592,12592
835361.657,830321.922,TSUEN WAN,12593,12593
835348.294,830315.846,TSUEN WAN,12594,12594
835343.358,830310.838,TSUEN WAN,12595,12595
835337.641,830306.814,TSUEN WAN,12596,12596
835324.17,830301.958,TSUEN WAN,12597,12597
835291.856,830293.581,TSUEN WAN,12598,12598
835284.128,830289.922,TSUEN WAN,12599,12599
835245.447,830275.748,TSUEN WAN,12600,12600
835158.263,830238.587,TSUEN WAN,12601,12601
835148.438,830235.919,TSUEN WAN,12602,12602
835141.887,830232.92,TSUEN WAN,12603,12603
835126.927,830230.51,TSUEN WAN,12604,12604
835107.54,830229.271,TSUEN WAN,12605,12605
835090.426,830231.04,TSUEN WAN,12606,12606
835083.09,830230.455,TSUEN WAN,12607,12607
835073.771,830226.876,TSUEN WAN,12608,12608
835070.434,830223.376,TSUEN WAN,12609,12609
835068.343,830219.016,TSUEN WAN,12610,12610
835067.698,830214.493,TSUEN WAN,12611,12611
835068.325,830210.237,TSUEN WAN,12612,12612
835073.261,830202.106,TSUEN WAN,12613,12613
835080.187,830195.393,TSUEN WAN,12614,12614
835103.473,830178.708,TSUEN WAN,12615,12615
835108.496,830172.843,TSUEN WAN,12616,12616
835111.76,830166.455,TSUEN WAN,12617,12617
835113.503,830159.497,TSUEN WAN,12618,12618
835113.635,830152.325,TSUEN WAN,12619,12619
835109.778,830144.177,TSUEN WAN,12620,12620
835105.409,830129.158,TSUEN WAN,12621,12621
835107.066,830118.128,TSUEN WAN,12622,12622
835114.293,830100.996,TSUEN WAN,12623,12623
835115.503,830094.194,TSUEN WAN,12624,12624
835114.191,830086.68,TSUEN WAN,12625,12625
835110.272,830080.136,TSUEN WAN,12626,12626
835095.669,830064.943,TSUEN WAN,12627,12627
835074.406,830049.666,TSUEN WAN,12628,12628
835069.035,830042.437,TSUEN WAN,12629,12629
835067.158,830037.167,TSUEN WAN,12630,12630
835066.883,830027.318,TSUEN WAN,12631,12631
835067.991,830023.156,TSUEN WAN,12632,12632
835068.768,829985.97,TSUEN WAN,12633,12633
835070.591,829973.113,TSUEN WAN,12634,12634
835073.976,829960.89,TSUEN WAN,12635,12635
835079.565,829947.054,TSUEN WAN,12636,12636
835093.669,829920.768,TSUEN WAN,12637,12637
835103.083,829908.331,TSUEN WAN,12638,12638
835114.003,829896.018,TSUEN WAN,12639,12639
835119.363,829888.346,TSUEN WAN,12640,12640
835140.421,829844.557,TSUEN WAN,12641,12641
835147.272,829827.794,TSUEN WAN,12642,12642
835151.959,829822.572,TSUEN WAN,12643,12643
835168.02,829810.507,TSUEN WAN,12644,12644
835179.025,829796.993,TSUEN WAN,12645,12645
835193.188,829789.728,TSUEN WAN,12646,12646
835196.164,829786.622,TSUEN WAN,12647,12647
835198.708,829782.343,TSUEN WAN,12648,12648
835200.923,829775.695,TSUEN WAN,12649,12649
835201.815,829768.101,TSUEN WAN,12650,12650
835201.481,829758.12,TSUEN WAN,12651,12651
835199.495,829741.973,TSUEN WAN,12652,12652
835199.978,829737.48,TSUEN WAN,12653,12653
835203.856,829730.466,TSUEN WAN,12654,12654
835219.087,829714.08,TSUEN WAN,12655,12655
835221.599,829709.776,TSUEN WAN,12656,12656
835223.155,829704.118,TSUEN WAN,12657,12657
835222.603,829695.841,TSUEN WAN,12658,12658
835216.018,829673.608,TSUEN WAN,12659,12659
835214.766,829667.105,TSUEN WAN,12660,12660
835214.783,829661.746,TSUEN WAN,12661,12661
835216.485,829656.886,TSUEN WAN,12662,12662
835221.854,829650.796,TSUEN WAN,12663,12663
835239.961,829635.835,TSUEN WAN,12664,12664
835263.304,829620.028,TSUEN WAN,12665,12665
835269.426,829614.137,TSUEN WAN,12666,12666
835272.39,829609.521,TSUEN WAN,12667,12667
835274.465,829604.395,TSUEN WAN,12668,12668
835276.985,829586.675,TSUEN WAN,12669,12669
835280.164,829578.685,TSUEN WAN,12670,12670
835289.172,829566.3,TSUEN WAN,12671,12671
835322.361,829528.675,TSUEN WAN,12672,12672
835325.537,829522.909,TSUEN WAN,12673,12673
835325.362,829516.488,TSUEN WAN,12674,12674
835321.959,829511.493,TSUEN WAN,12675,12675
835284.966,829484.671,TSUEN WAN,12676,12676
835278.723,829478.482,TSUEN WAN,12677,12677
835273.392,829470.558,TSUEN WAN,12678,12678
835269.146,829459.848,TSUEN WAN,12679,12679
835264.55,829441.915,TSUEN WAN,12680,12680
835260.704,829417.606,TSUEN WAN,12681,12681
835260.133,829403.541,TSUEN WAN,12682,12682
835261.628,829390.432,TSUEN WAN,12683,12683
835265.641,829374.458,TSUEN WAN,12684,12684
835265.048,829370.988,TSUEN WAN,12685,12685
835268.505,829360.814,TSUEN WAN,12686,12686
835271.685,829357.819,TSUEN WAN,12687,12687
835284.832,829325.692,TSUEN WAN,12688,12688
835286.908,829317.543,TSUEN WAN,12689,12689
835286.125,829308.111,TSUEN WAN,12690,12690
835282.743,829291.083,TSUEN WAN,12691,12691
835278.882,829280.038,TSUEN WAN,12692,12692
835270.517,829263.21,TSUEN WAN,12693,12693
835269.642,829258.278,TSUEN WAN,12694,12694
835270.575,829253.991,TSUEN WAN,12695,12695
835274.112,829249.631,TSUEN WAN,12696,12696
835277.525,829247.79,TSUEN WAN,12697,12697
